record_type,city,product,locality_name,property_type,avg_price_per_sqft,min_price,max_price,total_listings,locality_url,has_trend_data,trend_Apr'25-Jun'25,trend_Jan'26-Mar'26,trend_July'25-Sept'25,trend_Oct'25-Dec'25,trend_raw
locality,Agra,buy,Village Rajrai,Independent House,"₹8,025","₹2,777","₹20,000",4,https://housing.com/in/buy/agra/village-rajrai-gid/,yes,7408,8025,7086,8152,"[[""Apr'25-Jun'25"", 7408], [""July'25-Sept'25"", 7086], [""Oct'25-Dec'25"", 8152], [""Jan'26-Mar'26"", 8025]]"
locality,Agra,buy,Kaulakha,Independent House,"₹6,476","₹2,777","₹14,193",4,https://housing.com/in/buy/agra/kaulakha-gid/,no,,,,,null
locality,Agra,buy,Gopal Pura,Independent House,"₹2,629","₹2,041","₹3,111",3,https://housing.com/in/buy/agra/gopal-pura-gid/,yes,2306,2629,2545,2638,"[[""Apr'25-Jun'25"", 2306], [""July'25-Sept'25"", 2545], [""Oct'25-Dec'25"", 2638], [""Jan'26-Mar'26"", 2629]]"
locality,Agra,buy,New Agra Colony,Independent House,"₹7,562","₹4,800","₹10,101",3,https://housing.com/in/buy/agra/new-agra-colony-gid/,no,,,,,null
locality,Agra,buy,Naraich,Independent House,"₹3,400","₹1,866","₹4,171",3,https://housing.com/in/buy/agra/naraich-gid/,yes,3633,3400,3059,3277,"[[""Apr'25-Jun'25"", 3633], [""July'25-Sept'25"", 3059], [""Oct'25-Dec'25"", 3277], [""Jan'26-Mar'26"", 3400]]"
locality,Agra,buy,Khandari,Independent House,"₹4,799","₹3,647","₹7,000",3,https://housing.com/in/buy/agra/khandari-gid/,yes,,4799,,5707,"[[""Oct'25-Dec'25"", 5707], [""Jan'26-Mar'26"", 4799]]"
locality,Agra,buy,Madhuvan Colony,Independent House,"₹3,233","₹2,051","₹5,000",3,https://housing.com/in/buy/agra/madhuvan-colony-gid/,yes,3025,3233,3277,3311,"[[""Apr'25-Jun'25"", 3025], [""July'25-Sept'25"", 3277], [""Oct'25-Dec'25"", 3311], [""Jan'26-Mar'26"", 3233]]"
locality,Agra,buy,Nagla Padma,Independent House,"₹4,851","₹4,000","₹5,555",3,https://housing.com/in/buy/agra/nagla-padma-gid/,yes,4521,4851,5187,4933,"[[""Apr'25-Jun'25"", 4521], [""July'25-Sept'25"", 5187], [""Oct'25-Dec'25"", 4933], [""Jan'26-Mar'26"", 4851]]"
locality,Agra,buy,Kehari,Independent House,"₹2,750","₹1,882","₹3,592",3,https://housing.com/in/buy/agra/kehari-gid/,yes,2247,2750,2599,2830,"[[""Apr'25-Jun'25"", 2247], [""July'25-Sept'25"", 2599], [""Oct'25-Dec'25"", 2830], [""Jan'26-Mar'26"", 2750]]"
locality,Agra,buy,Nirala,Independent House,"₹4,926","₹4,513","₹5,666",3,https://housing.com/in/buy/agra/nirala-gid/,yes,7571,4926,5986,6094,"[[""Apr'25-Jun'25"", 7571], [""July'25-Sept'25"", 5986], [""Oct'25-Dec'25"", 6094], [""Jan'26-Mar'26"", 4926]]"
locality,Agra,buy,Kahrai,Independent House,"₹3,258","₹2,222","₹2,469",2,https://housing.com/in/buy/agra/kahrai-gid/,yes,4013,3258,4494,4476,"[[""Apr'25-Jun'25"", 4013], [""July'25-Sept'25"", 4494], [""Oct'25-Dec'25"", 4476], [""Jan'26-Mar'26"", 3258]]"
locality,Agra,buy,Vishwakarmapuram Colony,Independent House,"₹4,478","₹4,411","₹4,545",2,https://housing.com/in/buy/agra/vishwakarmapuram-colony-gid/,no,,,,,null
locality,Agra,buy,Manghatai,Independent House,"₹3,352","₹3,703","₹3,786",2,https://housing.com/in/buy/agra/manghatai-gid/,yes,3390,3352,3725,3915,"[[""Apr'25-Jun'25"", 3390], [""July'25-Sept'25"", 3725], [""Oct'25-Dec'25"", 3915], [""Jan'26-Mar'26"", 3352]]"
locality,Agra,buy,Nagla Kachhpura,Villa,"₹4,826","₹4,148","₹5,505",2,https://housing.com/in/buy/agra/nagla-kachhpura-gid/,no,,,,,null
locality,Agra,buy,Manghatai,Villa,"₹6,351","₹5,000","₹7,333",2,https://housing.com/in/buy/agra/manghatai-gid/,yes,6558,6351,7774,7202,"[[""Apr'25-Jun'25"", 6558], [""July'25-Sept'25"", 7774], [""Oct'25-Dec'25"", 7202], [""Jan'26-Mar'26"", 6351]]"
locality,Agra,buy,Nainana Jat,Villa,"₹4,262","₹4,204","₹4,320",2,https://housing.com/in/buy/agra/nainana-jat-gid/,no,,,,,null
locality,Agra,buy,Sunari,Villa,"₹5,820","₹5,555","₹6,105",2,https://housing.com/in/buy/agra/sunari-gid/,yes,,5820,,5813,"[[""Oct'25-Dec'25"", 5813], [""Jan'26-Mar'26"", 5820]]"
locality,Agra,buy,Idgah Colony,Villa,"₹4,111","₹4,111","₹4,111",2,https://housing.com/in/buy/agra/idgah-colony-gid/,yes,,4111,,3236,"[[""Oct'25-Dec'25"", 3236], [""Jan'26-Mar'26"", 4111]]"
locality,Agra,buy,Basai,Villa,"₹4,854","₹4,204","₹5,505",2,https://housing.com/in/buy/agra/basai-gid/,yes,6673,4854,6778,6350,"[[""Apr'25-Jun'25"", 6673], [""July'25-Sept'25"", 6778], [""Oct'25-Dec'25"", 6350], [""Jan'26-Mar'26"", 4854]]"
locality,Agra,buy,Bundu Katra,Villa,"₹4,262","₹4,204","₹4,320",2,https://housing.com/in/buy/agra/bundu-katra-gid/,no,,,,,null
locality,Agra,buy,Shahganj,Villa,"₹6,616","₹4,204","₹10,416",2,https://housing.com/in/buy/agra/shahganj-gid/,yes,,6616,4899,5691,"[[""July'25-Sept'25"", 4899], [""Oct'25-Dec'25"", 5691], [""Jan'26-Mar'26"", 6616]]"
locality,Agra,buy,Bamrauli Katara,Villa,"₹4,854","₹4,204","₹5,505",2,https://housing.com/in/buy/agra/bamrauli-katara-gid/,no,,,,,null
locality,Agra,buy,Sewla Jatt,Villa,"₹4,204","₹4,204","₹4,204",2,https://housing.com/in/buy/agra/sewla-jatt-gid/,no,,,,,null
locality,Agra,buy,Dhandhupura,Villa,"₹4,854","₹4,204","₹5,505",2,https://housing.com/in/buy/agra/dhandhupura-gid/,no,,,,,null
locality,Agra,buy,Madhuvan Colony,Villa,"₹4,262","₹4,204","₹4,320",2,https://housing.com/in/buy/agra/madhuvan-colony-gid/,no,,,,,null
locality,Agra,buy,Nagla Padma,Villa,"₹4,262","₹4,204","₹4,320",2,https://housing.com/in/buy/agra/nagla-padma-gid/,no,,,,,null
locality,Agra,buy,New Agra Colony,Villa,"₹5,505","₹5,505","₹5,505",1,https://housing.com/in/buy/agra/new-agra-colony-gid/,no,,,,,null
locality,Agra,buy,Aram Bagh,Villa,"₹5,505","₹5,505","₹5,505",1,https://housing.com/in/buy/agra/aram-bagh-gid/,no,,,,,null
locality,Agra,buy,Siroli,Villa,"₹4,320","₹4,320","₹4,320",1,https://housing.com/in/buy/agra/siroli-gid/,no,,,,,null
locality,Agra,buy,Gopal Pura,Villa,"₹1,992","₹1,992","₹1,992",1,https://housing.com/in/buy/agra/gopal-pura-gid/,no,,,,,null
locality,Agra,buy,Rakabganj,Villa,"₹5,505","₹5,505","₹5,505",1,https://housing.com/in/buy/agra/rakabganj-gid/,no,,,,,null
locality,Agra,buy,Arjun Nagar,Villa,"₹4,204","₹4,204","₹4,204",1,https://housing.com/in/buy/agra/arjun-nagar-gid/,no,,,,,null
locality,Agra,buy,Industrial Estate,Villa,"₹5,505","₹5,505","₹5,505",1,https://housing.com/in/buy/agra/industrial-estate-gid/,no,,,,,null
locality,Agra,buy,Rohta,Apartment,"₹2,508","₹2,508","₹2,508",1,https://housing.com/in/buy/agra/rohta-gid/,no,,,,,null
locality,Agra,buy,Khairati Tola,Apartment,"₹4,000","₹4,000","₹4,000",1,https://housing.com/in/buy/agra/khairati-tola-gid/,no,,,,,null
locality,Agra,buy,Kalwari,Apartment,"₹2,222","₹2,222","₹2,222",1,https://housing.com/in/buy/agra/kalwari-gid/,no,,,,,null
locality,Agra,buy,Bichpuri,Apartment,"₹16,666","₹16,666","₹16,666",1,https://housing.com/in/buy/agra/bichpuri-gid/,no,,,,,null
locality,Agra,buy,Baroli Ahir,Apartment,"₹1,754","₹1,256","₹1,256",1,https://housing.com/in/buy/agra/baroli-ahir-gid/,no,,,,,null
locality,Agra,buy,Dholpur House,Apartment,"₹4,890","₹5,136","₹5,136",1,https://housing.com/in/buy/agra/dholpur-house-gid/,yes,,4890,,4645,"[[""Oct'25-Dec'25"", 4645], [""Jan'26-Mar'26"", 4890]]"
locality,Agra,buy,Nirbhay Nagar,Apartment,"₹5,769","₹5,769","₹5,769",1,https://housing.com/in/buy/agra/nirbhay-nagar-gid/,no,,,,,null
locality,Agra,buy,Trans Yamuna Colony,Apartment,"₹4,000","₹4,000","₹4,000",1,https://housing.com/in/buy/agra/trans-yamuna-colony-gid/,yes,,4000,4000,4000,"[[""July'25-Sept'25"", 4000], [""Oct'25-Dec'25"", 4000], [""Jan'26-Mar'26"", 4000]]"
locality,Agra,buy,Naripura,Independent House,"₹8,602","₹2,074","₹15,131",2,https://housing.com/in/buy/agra/naripura-gid/,no,,,,,null
locality,Agra,buy,Kuberpur,Independent House,"₹5,583","₹2,750","₹6,000",2,https://housing.com/in/buy/agra/kuberpur-gid/,yes,,5583,6124,6489,"[[""July'25-Sept'25"", 6124], [""Oct'25-Dec'25"", 6489], [""Jan'26-Mar'26"", 5583]]"
locality,Agra,buy,Khaspur,Independent House,"₹2,962","₹2,222","₹3,703",2,https://housing.com/in/buy/agra/khaspur-gid/,yes,3357,2962,3011,2863,"[[""Apr'25-Jun'25"", 3357], [""July'25-Sept'25"", 3011], [""Oct'25-Dec'25"", 2863], [""Jan'26-Mar'26"", 2962]]"
locality,Agra,buy,Bad,Independent House,"₹3,589","₹3,578","₹3,600",2,https://housing.com/in/buy/agra/bad-gid/,no,,,,,null
locality,Agra,buy,Krishna Colony,Independent House,"₹38,333","₹36,666","₹40,000",2,https://housing.com/in/buy/agra/krishna-colony-gid/,no,,,,,null
locality,Agra,buy,Fatehabad,Independent House,"₹11,222","₹5,444","₹17,000",2,https://housing.com/in/buy/agra/fatehabad-gid/,yes,,11222,,8398,"[[""Oct'25-Dec'25"", 8398], [""Jan'26-Mar'26"", 11222]]"
locality,Agra,buy,Pachgain Khera,Independent House,"₹2,916","₹2,833","₹2,999",2,https://housing.com/in/buy/agra/pachgain-khera-gid/,yes,,2916,,2410,"[[""Oct'25-Dec'25"", 2410], [""Jan'26-Mar'26"", 2916]]"
locality,Agra,buy,Arjun Nagar,Independent House,"₹16,665","₹3,703","₹4,545",2,https://housing.com/in/buy/agra/arjun-nagar-gid/,yes,,16665,,22977,"[[""Oct'25-Dec'25"", 22977], [""Jan'26-Mar'26"", 16665]]"
locality,Agra,buy,Khaspur Mustkil,Independent House,"₹3,703","₹3,703","₹3,703",1,https://housing.com/in/buy/agra/khaspur-mustkil-gid/,yes,3357,3703,3011,3184,"[[""Apr'25-Jun'25"", 3357], [""July'25-Sept'25"", 3011], [""Oct'25-Dec'25"", 3184], [""Jan'26-Mar'26"", 3703]]"
locality,Agra,buy,Vinay Nagar,Independent House,"₹3,666","₹3,666","₹3,666",1,https://housing.com/in/buy/agra/vinay-nagar-gid/,no,,,,,null
locality,Agra,buy,Sainik Nagar,Independent House,"₹11,470","₹19,455","₹19,455",1,https://housing.com/in/buy/agra/sainik-nagar-gid/,no,,,,,null
locality,Agra,buy,Tehra,Independent House,"₹3,600","₹3,600","₹3,600",1,https://housing.com/in/buy/agra/tehra-gid/,no,,,,,null
locality,Agra,buy,Mantola,Independent House,"₹17,214","₹6,000","₹6,000",1,https://housing.com/in/buy/agra/mantola-gid/,yes,,17214,,22821,"[[""Oct'25-Dec'25"", 22821], [""Jan'26-Mar'26"", 17214]]"
locality,Agra,buy,Jaipuria,Independent House,"₹9,885","₹9,885","₹9,885",1,https://housing.com/in/buy/agra/jaipuria-gid/,no,,,,,null
locality,Agra,buy,Sainik Vihar,Independent House,"₹3,888","₹3,888","₹3,888",1,https://housing.com/in/buy/agra/sainik-vihar-gid/,no,,,,,null
locality,Agra,buy,Goalpura,Independent House,"₹5,000","₹5,000","₹5,000",1,https://housing.com/in/buy/agra/goalpura-gid/,yes,,5000,5480,5360,"[[""July'25-Sept'25"", 5480], [""Oct'25-Dec'25"", 5360], [""Jan'26-Mar'26"", 5000]]"
locality,Agra,buy,Pathauli Village,Independent House,"₹4,713","₹4,938","₹4,938",1,https://housing.com/in/buy/agra/pathauli-village-gid/,yes,,4713,5033,4564,"[[""July'25-Sept'25"", 5033], [""Oct'25-Dec'25"", 4564], [""Jan'26-Mar'26"", 4713]]"
locality,Agra,buy,Laramda,Independent House,"₹1,833","₹1,833","₹1,833",1,https://housing.com/in/buy/agra/laramda-gid/,no,,,,,null
locality,Agra,buy,Trans Yamuna Colony,Independent House,"₹10,267","₹10,267","₹10,267",1,https://housing.com/in/buy/agra/trans-yamuna-colony-gid/,no,,,,,null
locality,Agra,buy,Khandar,Independent House,"₹16,835","₹16,835","₹16,835",1,https://housing.com/in/buy/agra/khandar-gid/,no,,,,,null
locality,Agra,buy,Ram Bagh,Villa,"₹5,505","₹5,505","₹5,505",1,https://housing.com/in/buy/agra/ram-bagh-gid/,no,,,,,null
locality,Agra,buy,Madhu Nagar,Villa,"₹4,204","₹4,204","₹4,204",1,https://housing.com/in/buy/agra/madhu-nagar-gid/,no,,,,,null
locality,Agra,buy,Taj Nagri Phase 2,Villa,"₹5,505","₹5,505","₹5,505",1,https://housing.com/in/buy/agra/taj-nagri-phase-2-gid/,yes,6673,5505,6676,6508,"[[""Apr'25-Jun'25"", 6673], [""July'25-Sept'25"", 6676], [""Oct'25-Dec'25"", 6508], [""Jan'26-Mar'26"", 5505]]"
locality,Agra,buy,Etmadpur,Villa,"₹5,505","₹5,505","₹5,505",1,https://housing.com/in/buy/agra/etmadpur-gid/,no,,,,,null
locality,Agra,buy,Trans Yamuna Colony,Villa,"₹5,505","₹5,505","₹5,505",1,https://housing.com/in/buy/agra/trans-yamuna-colony-gid/,no,,,,,null
locality,Agra,buy,Trans Yamuna Colony Phase 2,Villa,"₹5,505","₹5,505","₹5,505",1,https://housing.com/in/buy/agra/trans-yamuna-colony-phase-2-gid/,no,,,,,null
locality,Agra,buy,Dharera,Villa,"₹5,505","₹5,505","₹5,505",1,https://housing.com/in/buy/agra/dharera-gid/,no,,,,,null
locality,Agra,buy,Foundry Nagar,Villa,"₹5,505","₹5,505","₹5,505",1,https://housing.com/in/buy/agra/foundry-nagar-gid/,no,,,,,null
locality,Agra,buy,Nagla Laturi,Villa,"₹4,204","₹4,204","₹4,204",1,https://housing.com/in/buy/agra/nagla-laturi-gid/,no,,,,,null
locality,Agra,buy,Bainpur Mustkil,Villa,"₹8,888","₹8,888","₹8,888",1,https://housing.com/in/buy/agra/bainpur-mustkil-gid/,no,,,,,null
locality,Agra,buy,Ramnagar Khandauli,Villa,"₹5,505","₹5,505","₹5,505",1,https://housing.com/in/buy/agra/ramnagar-khandauli-gid/,no,,,,,null
locality,Agra,buy,Nunihai,Villa,"₹5,505","₹5,505","₹5,505",1,https://housing.com/in/buy/agra/nunihai-gid/,no,,,,,null
locality,Agra,buy,Kuberpur,Villa,"₹5,505","₹5,505","₹5,505",1,https://housing.com/in/buy/agra/kuberpur-gid/,no,,,,,null
locality,Agra,buy,Kaulakha,Villa,"₹3,913","₹4,204","₹4,204",1,https://housing.com/in/buy/agra/kaulakha-gid/,yes,3376,3913,3391,3572,"[[""Apr'25-Jun'25"", 3376], [""July'25-Sept'25"", 3391], [""Oct'25-Dec'25"", 3572], [""Jan'26-Mar'26"", 3913]]"
locality,Agra,buy,Lohamandi,Villa,"₹5,214","₹5,505","₹5,505",1,https://housing.com/in/buy/agra/lohamandi-gid/,yes,4974,5214,4942,5006,"[[""Apr'25-Jun'25"", 4974], [""July'25-Sept'25"", 4942], [""Oct'25-Dec'25"", 5006], [""Jan'26-Mar'26"", 5214]]"
locality,Agra,buy,Rampur,Villa,"₹4,320","₹4,320","₹4,320",1,https://housing.com/in/buy/agra/rampur-gid/,no,,,,,null
locality,Agra,buy,Defence Estate,Villa,"₹4,204","₹4,204","₹4,204",1,https://housing.com/in/buy/agra/defence-estate-gid/,no,,,,,null
locality,Agra,buy,Mantola,Villa,"₹5,505","₹5,505","₹5,505",1,https://housing.com/in/buy/agra/mantola-gid/,no,,,,,null
locality,Agra,buy,Kalindi Vihar,Villa,"₹5,505","₹5,505","₹5,505",1,https://housing.com/in/buy/agra/kalindi-vihar-gid/,no,,,,,null
locality,Agra,buy,Tora,Villa,"₹7,000","₹7,000","₹7,000",1,https://housing.com/in/buy/agra/tora-gid/,yes,,7000,7000,7000,"[[""July'25-Sept'25"", 7000], [""Oct'25-Dec'25"", 7000], [""Jan'26-Mar'26"", 7000]]"
locality,Agra,buy,Suryalok Colony,Independent House,"₹8,125","₹8,125","₹8,125",1,https://housing.com/in/buy/agra/suryalok-colony-gid/,no,,,,,null
locality,Agra,buy,Nunihai,Independent House,"₹1,539",₹265,₹265,1,https://housing.com/in/buy/agra/nunihai-gid/,no,,,,,null
locality,Agra,buy,Foundry Nagar,Independent House,"₹3,333","₹3,333","₹3,333",1,https://housing.com/in/buy/agra/foundry-nagar-gid/,no,,,,,null
locality,Agra,buy,Pratappura,Independent House,"₹6,720","₹6,720","₹6,720",1,https://housing.com/in/buy/agra/pratappura-gid/,no,,,,,null
locality,Agra,buy,Defence Estate,Independent House,"₹8,999","₹11,111","₹11,111",1,https://housing.com/in/buy/agra/defence-estate-gid/,no,,,,,null
locality,Agra,buy,Rampur,Independent House,"₹5,958","₹5,958","₹5,958",1,https://housing.com/in/buy/agra/rampur-gid/,no,,,,,null
locality,Agra,buy,Etmadpur,Independent House,"₹6,418","₹6,418","₹6,418",1,https://housing.com/in/buy/agra/etmadpur-gid/,no,,,,,null
locality,Agra,buy,Bundu Katra,Independent House,"₹4,287","₹4,594","₹4,594",1,https://housing.com/in/buy/agra/bundu-katra-gid/,yes,4926,4287,4862,4383,"[[""Apr'25-Jun'25"", 4926], [""July'25-Sept'25"", 4862], [""Oct'25-Dec'25"", 4383], [""Jan'26-Mar'26"", 4287]]"
locality,Agra,buy,Kala Kunj,Independent House,"₹5,461","₹4,608","₹4,608",1,https://housing.com/in/buy/agra/kala-kunj-gid/,yes,4608,5461,5888,6314,"[[""Apr'25-Jun'25"", 4608], [""July'25-Sept'25"", 5888], [""Oct'25-Dec'25"", 6314], [""Jan'26-Mar'26"", 5461]]"
locality,Agra,buy,Maharishi Puram Colony,Independent House,"₹7,191","₹7,070","₹7,070",1,https://housing.com/in/buy/agra/maharishi-puram-colony-gid/,yes,5471,7191,5863,7312,"[[""Apr'25-Jun'25"", 5471], [""July'25-Sept'25"", 5863], [""Oct'25-Dec'25"", 7312], [""Jan'26-Mar'26"", 7191]]"
locality,Agra,buy,Poiya,Independent House,"₹3,666","₹3,666","₹3,666",1,https://housing.com/in/buy/agra/poiya-gid/,no,,,,,null
locality,Agra,buy,Jaupura,Independent House,"₹3,739","₹3,739","₹3,739",1,https://housing.com/in/buy/agra/jaupura-gid/,no,,,,,null
locality,Agra,buy,Mayapura,Independent House,"₹7,222","₹7,222","₹7,222",1,https://housing.com/in/buy/agra/mayapura-gid/,yes,,7222,4609,5915,"[[""July'25-Sept'25"", 4609], [""Oct'25-Dec'25"", 5915], [""Jan'26-Mar'26"", 7222]]"
locality,Agra,buy,Dauki,Independent House,"₹4,960","₹4,960","₹4,960",1,https://housing.com/in/buy/agra/dauki-gid/,no,,,,,null
locality,Agra,buy,Dahtaura,Independent House,"₹14,500","₹16,000","₹16,000",1,https://housing.com/in/buy/agra/dahtaura-gid/,yes,,14500,10622,11811,"[[""July'25-Sept'25"", 10622], [""Oct'25-Dec'25"", 11811], [""Jan'26-Mar'26"", 14500]]"
locality,Agra,buy,Ram Bagh,Independent House,"₹5,498","₹6,674","₹6,674",1,https://housing.com/in/buy/agra/ram-bagh-gid/,no,,,,,null
locality,Agra,buy,Nai Ki Sarai,Independent House,"₹3,111","₹3,111","₹3,111",1,https://housing.com/in/buy/agra/nai-ki-sarai-gid/,no,,,,,null
locality,Agra,buy,Kalwari,Independent House,"₹4,422","₹8,545","₹8,545",1,https://housing.com/in/buy/agra/kalwari-gid/,no,,,,,null
locality,Agra,buy,Poiya,Villa,"₹4,336","₹5,505","₹5,505",1,https://housing.com/in/buy/agra/poiya-gid/,yes,,4336,,3168,"[[""Oct'25-Dec'25"", 3168], [""Jan'26-Mar'26"", 4336]]"
locality,Agra,buy,Baroli Ahir,Villa,"₹4,204","₹4,204","₹4,204",1,https://housing.com/in/buy/agra/baroli-ahir-gid/,no,,,,,null
locality,Agra,buy,Lawyer's Colony,Villa,"₹15,000","₹15,000","₹15,000",1,https://housing.com/in/buy/agra/lawyers-colony-gid/,no,,,,,null
locality,Agra,buy,Dauki,Villa,"₹5,505","₹5,505","₹5,505",1,https://housing.com/in/buy/agra/dauki-gid/,no,,,,,null
city_trend,Agra,rent,ALL,1 BHK,"₹13,046","₹1,500","₹45,000",222,,,6024,6358,5637,6837,"[[""Apr'25-Jun'25"", 6024], [""July'25-Sept'25"", 5637], [""Oct'25-Dec'25"", 6837], [""Jan'26-Mar'26"", 6358]]"
city_trend,Agra,rent,ALL,2 BHK,"₹13,046","₹1,500","₹45,000",222,,,11284,11613,11003,10476,"[[""Apr'25-Jun'25"", 11284], [""July'25-Sept'25"", 11003], [""Oct'25-Dec'25"", 10476], [""Jan'26-Mar'26"", 11613]]"
city_trend,Agra,rent,ALL,3 BHK,"₹13,046","₹1,500","₹45,000",222,,,19228,20521,19626,18856,"[[""Apr'25-Jun'25"", 19228], [""July'25-Sept'25"", 19626], [""Oct'25-Dec'25"", 18856], [""Jan'26-Mar'26"", 20521]]"
city_summary,Agra,rent,ALL,"OVERALL avg=₹13,046","₹13,046","₹1,500","₹45,000",222,,,,,,,
locality,Agra,rent,Sikandra,1 BHK,"₹6,388","₹3,000","₹15,000",9,https://housing.com/rent/flats-for-rent-in-sikandra-agra-P52pi3jk7j63yoyfm,yes,4611,6649,4687,4916,"[[""Apr'25-Jun'25"", 4611], [""July'25-Sept'25"", 4687], [""Oct'25-Dec'25"", 4916], [""Jan'26-Mar'26"", 6649]]"
locality,Agra,rent,Tajganj,1 BHK,"₹5,749","₹3,500","₹11,000",6,https://housing.com/rent/flats-for-rent-in-tajganj-agra-P55bitidgx7ip5c5i,yes,6166,5749,6333,6191,"[[""Apr'25-Jun'25"", 6166], [""July'25-Sept'25"", 6333], [""Oct'25-Dec'25"", 6191], [""Jan'26-Mar'26"", 5749]]"
locality,Agra,rent,Basai,1 BHK,"₹5,749","₹3,500","₹11,000",6,https://housing.com/rent/flats-for-rent-in-basai-agra-P16tohfe1x2b096l1,yes,6416,5749,8666,8832,"[[""Apr'25-Jun'25"", 6416], [""July'25-Sept'25"", 8666], [""Oct'25-Dec'25"", 8832], [""Jan'26-Mar'26"", 5749]]"
locality,Agra,rent,Dhandhupura,1 BHK,"₹4,699","₹3,500","₹5,500",5,https://housing.com/rent/flats-for-rent-in-dhandhupura-agra-P6zrj4s9ogcy08j3d,no,,,,,null
locality,Agra,rent,Dayal Bagh,1 BHK,"₹18,874","₹5,500","₹50,000",4,https://housing.com/rent/flats-for-rent-in-dayal-bagh-agra-P2159cmhwz7bcdehw,no,,,,,null
locality,Agra,rent,Kamla Nagar,1 BHK,"₹5,232","₹3,000","₹6,699",3,https://housing.com/rent/flats-for-rent-in-kamla-nagar-agra-P405bzsaomht6bwu3,no,,,,,null
locality,Agra,rent,Taj Nagri Phase 2,1 BHK,"₹11,333","₹8,000","₹15,000",3,https://housing.com/rent/flats-for-rent-in-taj-nagri-phase-2-agra-Phaagvht6st5mvbo,yes,,11333,,12000,"[[""Oct'25-Dec'25"", 12000], [""Jan'26-Mar'26"", 11333]]"
locality,Agra,rent,Lohamandi,1 BHK,"₹5,833","₹3,000","₹8,500",3,https://housing.com/rent/flats-for-rent-in-lohamandi-agra-P2r5xh0m803e73lze,yes,5562,5833,5944,5114,"[[""Apr'25-Jun'25"", 5562], [""July'25-Sept'25"", 5944], [""Oct'25-Dec'25"", 5114], [""Jan'26-Mar'26"", 5833]]"
locality,Agra,rent,Khandari,1 BHK,"₹6,428","₹2,000","₹8,000",2,https://housing.com/rent/flats-for-rent-in-khandari-agra-P3xiftxd3gkqsik12,yes,11166,6428,8312,8333,"[[""Apr'25-Jun'25"", 11166], [""July'25-Sept'25"", 8312], [""Oct'25-Dec'25"", 8333], [""Jan'26-Mar'26"", 6428]]"
locality,Agra,rent,Kalindi Vihar,1 BHK,"₹4,600","₹4,000","₹5,000",2,https://housing.com/rent/flats-for-rent-in-kalindi-vihar-agra-P35b9e3d5mo4cas56,yes,4700,4600,4400,4500,"[[""Apr'25-Jun'25"", 4700], [""July'25-Sept'25"", 4400], [""Oct'25-Dec'25"", 4500], [""Jan'26-Mar'26"", 4600]]"
locality,Agra,rent,Trans Yamuna Colony,1 BHK,"₹8,700","₹7,000","₹8,500",2,https://housing.com/rent/flats-for-rent-in-trans-yamuna-colony-agra-P109mdt1masgfio06,yes,,8700,,10125,"[[""Oct'25-Dec'25"", 10125], [""Jan'26-Mar'26"", 8700]]"
locality,Agra,rent,Civil Lines,1 BHK,"₹15,600","₹4,000","₹30,000",2,https://housing.com/rent/flats-for-rent-in-civil-lines-agra-P24h353xp8cm9bmfd,no,,,,,null
locality,Agra,rent,Shastripuram,1 BHK,"₹6,750","₹6,500","₹6,500",1,https://housing.com/rent/flats-for-rent-in-shastripuram-agra-P22tll44s0hcs9htt,yes,,6750,7199,7049,"[[""July'25-Sept'25"", 7199], [""Oct'25-Dec'25"", 7049], [""Jan'26-Mar'26"", 6750]]"
locality,Agra,rent,Bainpur Mustkil,1 BHK,"₹5,000","₹5,000","₹5,000",1,https://housing.com/rent/flats-for-rent-in-bainpur-mustkil-agra-P1ag3j28fnbwtfrn2,yes,3750,5000,4166,5000,"[[""Apr'25-Jun'25"", 3750], [""July'25-Sept'25"", 4166], [""Oct'25-Dec'25"", 5000], [""Jan'26-Mar'26"", 5000]]"
locality,Agra,rent,New Agra Colony,1 BHK,"₹4,000","₹4,000","₹4,000",1,https://housing.com/rent/flats-for-rent-in-new-agra-colony-agra-P1k175c2vc7plcyj1,no,,,,,null
locality,Agra,rent,Rakabganj,1 BHK,"₹10,166","₹10,500","₹10,500",1,https://housing.com/rent/flats-for-rent-in-rakabganj-agra-P1l5e3gy4p1phn9v5,yes,11000,10166,7750,7900,"[[""Apr'25-Jun'25"", 11000], [""July'25-Sept'25"", 7750], [""Oct'25-Dec'25"", 7900], [""Jan'26-Mar'26"", 10166]]"
locality,Agra,rent,Mayapura,1 BHK,"₹2,500","₹2,500","₹2,500",1,https://housing.com/rent/flats-for-rent-in-mayapura-agra-Pc5tr13bwji6qig2,no,,,,,null
locality,Agra,rent,Chamrauli,1 BHK,"₹7,000","₹7,000","₹7,000",1,https://housing.com/rent/flats-for-rent-in-chamrauli-agra-P2s7a44ucae1fu473,no,,,,,null
locality,Agra,rent,Ram Bagh,1 BHK,"₹1,500","₹1,500","₹1,500",1,https://housing.com/rent/flats-for-rent-in-ram-bagh-agra-P3fkjc2hfsmq9n03t,no,,,,,null
locality,Agra,rent,Naraich,1 BHK,"₹7,333","₹8,000","₹8,000",1,https://housing.com/rent/flats-for-rent-in-naraich-agra-P3ob07i32cr5cjdrv,yes,,7333,,5625,"[[""Oct'25-Dec'25"", 5625], [""Jan'26-Mar'26"", 7333]]"
