record_type,city,product,locality_name,property_type,avg_price_per_sqft,min_price,max_price,total_listings,locality_url,has_trend_data,trend_Apr'25-Jun'25,trend_Jan'26-Mar'26,trend_July'25-Sept'25,trend_Oct'25-Dec'25,trend_raw
locality,New Delhi,buy,Bawana,Apartment,"₹6,748","₹3,947","₹11,504",3,https://housing.com/in/buy/new-delhi/bawana-gid/,yes,5277,6748,5235,5991,"[[""Apr'25-Jun'25"", 5277], [""July'25-Sept'25"", 5235], [""Oct'25-Dec'25"", 5991], [""Jan'26-Mar'26"", 6748]]"
locality,New Delhi,buy,Baprola,Independent House,"₹10,587","₹5,555","₹9,975",2,https://housing.com/in/buy/new-delhi/baprola-gid/,yes,10262,10587,12448,12200,"[[""Apr'25-Jun'25"", 10262], [""July'25-Sept'25"", 12448], [""Oct'25-Dec'25"", 12200], [""Jan'26-Mar'26"", 10587]]"
locality,New Delhi,buy,Sector 17 Dwarka,Independent House,"₹19,930","₹18,750","₹21,111",2,https://housing.com/in/buy/new-delhi/sector-17-dwarka-gid/,yes,21614,19930,21362,20323,"[[""Apr'25-Jun'25"", 21614], [""July'25-Sept'25"", 21362], [""Oct'25-Dec'25"", 20323], [""Jan'26-Mar'26"", 19930]]"
locality,New Delhi,buy,South Extension II,Independent House,"₹25,377","₹25,000","₹31,944",2,https://housing.com/in/buy/new-delhi/south-extension-ii-gid/,yes,26666,25377,19833,20736,"[[""Apr'25-Jun'25"", 26666], [""July'25-Sept'25"", 19833], [""Oct'25-Dec'25"", 20736], [""Jan'26-Mar'26"", 25377]]"
locality,New Delhi,buy,Sukhdev Vihar,Independent House,"₹59,334","₹31,034",₹1 Lakh,2,https://housing.com/in/buy/new-delhi/sukhdev-vihar-gid/,yes,27333,59334,34894,46092,"[[""Apr'25-Jun'25"", 27333], [""July'25-Sept'25"", 34894], [""Oct'25-Dec'25"", 46092], [""Jan'26-Mar'26"", 59334]]"
locality,New Delhi,buy,Sector 33 Rohini,Independent House,"₹23,181","₹6,363","₹40,000",2,https://housing.com/in/buy/new-delhi/sector-33-rohini-gid/,no,,,,,null
locality,New Delhi,buy,Jahangirpuri,Independent House,"₹17,418","₹14,000","₹40,000",2,https://housing.com/in/buy/new-delhi/jahangirpuri-gid/,yes,14368,17418,13704,12632,"[[""Apr'25-Jun'25"", 14368], [""July'25-Sept'25"", 13704], [""Oct'25-Dec'25"", 12632], [""Jan'26-Mar'26"", 17418]]"
locality,New Delhi,buy,Mithapur,Independent House,"₹39,144","₹8,888",₹1 Lakh,2,https://housing.com/in/buy/new-delhi/mithapur-gid/,no,,,,,null
locality,New Delhi,buy,Jor Bagh,Independent House,₹1 Lakh,"₹48,888",₹1 Lakh,2,https://housing.com/in/buy/new-delhi/jor-bagh-gid/,no,,,,,null
locality,New Delhi,buy,Fatehpur Beri,Independent House,"₹9,605","₹8,888","₹20,000",2,https://housing.com/in/buy/new-delhi/fatehpur-beri-gid/,no,,,,,null
locality,New Delhi,buy,Begumpur,Independent House,"₹8,221","₹7,555","₹8,888",2,https://housing.com/in/buy/new-delhi/begumpur-gid/,yes,5369,8221,4767,6221,"[[""Apr'25-Jun'25"", 5369], [""July'25-Sept'25"", 4767], [""Oct'25-Dec'25"", 6221], [""Jan'26-Mar'26"", 8221]]"
locality,New Delhi,buy,Khirki Extension,Independent House,"₹7,038","₹6,250","₹7,826",2,https://housing.com/in/buy/new-delhi/khirki-extension-gid/,no,,,,,null
locality,New Delhi,buy,Madanpur Dabas,Independent House,"₹2,546",₹577,"₹4,516",2,https://housing.com/in/buy/new-delhi/madanpur-dabas-gid/,no,,,,,null
locality,New Delhi,buy,Chhawla,Independent House,"₹8,289","₹4,273","₹14,444",2,https://housing.com/in/buy/new-delhi/chhawla-gid/,yes,9247,8289,8029,7831,"[[""Apr'25-Jun'25"", 9247], [""July'25-Sept'25"", 8029], [""Oct'25-Dec'25"", 7831], [""Jan'26-Mar'26"", 8289]]"
locality,New Delhi,buy,Jaitpur,Independent House,"₹10,860","₹5,291","₹11,530",2,https://housing.com/in/buy/new-delhi/jaitpur-gid/,yes,10004,10860,9019,11394,"[[""Apr'25-Jun'25"", 10004], [""July'25-Sept'25"", 9019], [""Oct'25-Dec'25"", 11394], [""Jan'26-Mar'26"", 10860]]"
locality,New Delhi,buy,Anand Parbat,Independent House,"₹10,478","₹4,500","₹15,899",2,https://housing.com/in/buy/new-delhi/anand-parbat-gid/,yes,13684,10478,13122,11850,"[[""Apr'25-Jun'25"", 13684], [""July'25-Sept'25"", 13122], [""Oct'25-Dec'25"", 11850], [""Jan'26-Mar'26"", 10478]]"
locality,New Delhi,buy,Punjab Khor,Independent House,"₹4,999","₹4,444","₹5,555",2,https://housing.com/in/buy/new-delhi/punjab-khor-gid/,yes,4999,4999,4999,4999,"[[""Apr'25-Jun'25"", 4999], [""July'25-Sept'25"", 4999], [""Oct'25-Dec'25"", 4999], [""Jan'26-Mar'26"", 4999]]"
locality,New Delhi,buy,Sultanpur,Independent House,"₹52,685","₹10,416","₹94,955",2,https://housing.com/in/buy/new-delhi/sultanpur-gid/,no,,,,,null
locality,New Delhi,buy,Sector 5 Rohini,Independent House,"₹9,008","₹4,545","₹7,750",2,https://housing.com/in/buy/new-delhi/sector-5-rohini-gid/,no,,,,,null
locality,New Delhi,buy,Trilokpuri,Independent House,"₹27,648","₹5,357","₹31,111",2,https://housing.com/in/buy/new-delhi/trilokpuri-gid/,yes,26259,27648,29647,34676,"[[""Apr'25-Jun'25"", 26259], [""July'25-Sept'25"", 29647], [""Oct'25-Dec'25"", 34676], [""Jan'26-Mar'26"", 27648]]"
locality,New Delhi,buy,Sector 19 Rohini,Independent House,"₹10,756","₹5,833","₹15,680",2,https://housing.com/in/buy/new-delhi/sector-19-rohini-gid/,no,,,,,null
locality,New Delhi,buy,Sector 11 Rohini,Apartment,"₹14,578","₹10,000","₹18,181",3,https://housing.com/in/buy/new-delhi/sector-11-rohini-gid/,yes,10996,14578,13310,15346,"[[""Apr'25-Jun'25"", 10996], [""July'25-Sept'25"", 13310], [""Oct'25-Dec'25"", 15346], [""Jan'26-Mar'26"", 14578]]"
locality,New Delhi,buy,Chandra Park,Apartment,"₹6,586","₹5,714","₹7,857",3,https://housing.com/in/buy/new-delhi/chandra-park-gid/,yes,8436,6586,8208,6982,"[[""Apr'25-Jun'25"", 8436], [""July'25-Sept'25"", 8208], [""Oct'25-Dec'25"", 6982], [""Jan'26-Mar'26"", 6586]]"
locality,New Delhi,buy,Pandav Nagar,Apartment,"₹31,830","₹36,190","₹36,428",2,https://housing.com/in/buy/new-delhi/pandav-nagar-gid/,yes,,31830,,24714,"[[""Oct'25-Dec'25"", 24714], [""Jan'26-Mar'26"", 31830]]"
locality,New Delhi,buy,Sector 38 Rohini,Apartment,"₹7,330","₹7,777","₹7,777",2,https://housing.com/in/buy/new-delhi/sector-38-rohini-gid/,yes,6832,7330,6665,7033,"[[""Apr'25-Jun'25"", 6832], [""July'25-Sept'25"", 6665], [""Oct'25-Dec'25"", 7033], [""Jan'26-Mar'26"", 7330]]"
locality,New Delhi,buy,Gulabi Bagh,Apartment,"₹4,759","₹4,273","₹5,246",2,https://housing.com/in/buy/new-delhi/gulabi-bagh-gid/,yes,11393,4759,10355,7046,"[[""Apr'25-Jun'25"", 11393], [""July'25-Sept'25"", 10355], [""Oct'25-Dec'25"", 7046], [""Jan'26-Mar'26"", 4759]]"
locality,New Delhi,buy,Green Park,Apartment,"₹30,265","₹24,590","₹29,250",2,https://housing.com/in/buy/new-delhi/green-park-gid/,yes,,30265,35860,34360,"[[""July'25-Sept'25"", 35860], [""Oct'25-Dec'25"", 34360], [""Jan'26-Mar'26"", 30265]]"
locality,New Delhi,buy,Goyla Khurd,Apartment,"₹6,411","₹6,268","₹6,428",2,https://housing.com/in/buy/new-delhi/goyla-khurd-gid/,yes,,6411,,5323,"[[""Oct'25-Dec'25"", 5323], [""Jan'26-Mar'26"", 6411]]"
locality,New Delhi,buy,Arjun Nagar,Apartment,"₹9,395","₹7,833","₹10,500",2,https://housing.com/in/buy/new-delhi/arjun-nagar-gid/,yes,11411,9395,10045,9765,"[[""Apr'25-Jun'25"", 11411], [""July'25-Sept'25"", 10045], [""Oct'25-Dec'25"", 9765], [""Jan'26-Mar'26"", 9395]]"
locality,New Delhi,buy,Ghevra,Apartment,"₹16,666","₹16,666","₹16,666",2,https://housing.com/in/buy/new-delhi/ghevra-gid/,yes,16666,16666,16666,16666,"[[""Apr'25-Jun'25"", 16666], [""July'25-Sept'25"", 16666], [""Oct'25-Dec'25"", 16666], [""Jan'26-Mar'26"", 16666]]"
locality,New Delhi,buy,Sector 23 Rohini,Apartment,"₹8,255","₹6,661","₹8,823",2,https://housing.com/in/buy/new-delhi/sector-23-rohini-gid/,yes,8679,8255,9400,9257,"[[""Apr'25-Jun'25"", 8679], [""July'25-Sept'25"", 9400], [""Oct'25-Dec'25"", 9257], [""Jan'26-Mar'26"", 8255]]"
locality,New Delhi,buy,Dashrath Puri,Apartment,"₹7,578","₹7,623","₹7,999",2,https://housing.com/in/buy/new-delhi/dashrath-puri-gid/,yes,7244,7578,6730,6984,"[[""Apr'25-Jun'25"", 7244], [""July'25-Sept'25"", 6730], [""Oct'25-Dec'25"", 6984], [""Jan'26-Mar'26"", 7578]]"
locality,New Delhi,buy,Sector 28 Dwarka,Apartment,"₹6,944","₹5,786","₹7,534",2,https://housing.com/in/buy/new-delhi/sector-28-dwarka-gid/,yes,10573,6944,7939,7048,"[[""Apr'25-Jun'25"", 10573], [""July'25-Sept'25"", 7939], [""Oct'25-Dec'25"", 7048], [""Jan'26-Mar'26"", 6944]]"
locality,New Delhi,buy,Qila Rai Pithora,Apartment,"₹3,625","₹2,700","₹3,703",2,https://housing.com/in/buy/new-delhi/qila-rai-pithora-gid/,yes,3423,3625,3283,3539,"[[""Apr'25-Jun'25"", 3423], [""July'25-Sept'25"", 3283], [""Oct'25-Dec'25"", 3539], [""Jan'26-Mar'26"", 3625]]"
locality,New Delhi,buy,Ward No 8,Apartment,"₹5,443","₹5,045","₹6,000",2,https://housing.com/in/buy/new-delhi/ward-no-8-gid/,yes,5891,5443,6395,5338,"[[""Apr'25-Jun'25"", 5891], [""July'25-Sept'25"", 6395], [""Oct'25-Dec'25"", 5338], [""Jan'26-Mar'26"", 5443]]"
locality,New Delhi,buy,Haiderpur,Apartment,"₹13,590","₹8,181","₹19,000",2,https://housing.com/in/buy/new-delhi/haiderpur-gid/,no,,,,,null
locality,New Delhi,buy,Shivalik,Apartment,"₹14,076","₹10,250","₹11,428",2,https://housing.com/in/buy/new-delhi/shivalik-gid/,yes,,14076,,18933,"[[""Oct'25-Dec'25"", 18933], [""Jan'26-Mar'26"", 14076]]"
locality,New Delhi,buy,Dabri,Apartment,"₹5,429","₹4,148","₹5,888",2,https://housing.com/in/buy/new-delhi/dabri-gid/,yes,5044,5429,4853,5978,"[[""Apr'25-Jun'25"", 5044], [""July'25-Sept'25"", 4853], [""Oct'25-Dec'25"", 5978], [""Jan'26-Mar'26"", 5429]]"
locality,New Delhi,buy,Tihar Village,Apartment,"₹8,075","₹5,151","₹11,000",2,https://housing.com/in/buy/new-delhi/tihar-village-gid/,no,,,,,null
locality,New Delhi,buy,Ashok Nagar,Apartment,"₹13,601","₹11,221","₹15,962",2,https://housing.com/in/buy/new-delhi/ashok-nagar-gid/,yes,15592,13601,13860,13609,"[[""Apr'25-Jun'25"", 15592], [""July'25-Sept'25"", 13860], [""Oct'25-Dec'25"", 13609], [""Jan'26-Mar'26"", 13601]]"
locality,New Delhi,buy,Kondli,Apartment,"₹8,717","₹7,000","₹11,333",2,https://housing.com/in/buy/new-delhi/kondli-gid/,yes,7651,8717,9104,8418,"[[""Apr'25-Jun'25"", 7651], [""July'25-Sept'25"", 9104], [""Oct'25-Dec'25"", 8418], [""Jan'26-Mar'26"", 8717]]"
locality,New Delhi,buy,Rajokri,Independent House,"₹37,500","₹10,000","₹65,000",2,https://housing.com/in/buy/new-delhi/rajokri-gid/,no,,,,,null
locality,New Delhi,buy,Civil Lines,Independent House,"₹89,524","₹40,160",₹1 Lakh,2,https://housing.com/in/buy/new-delhi/civil-lines-gid/,no,,,,,null
locality,New Delhi,buy,Sector 31 Rohini,Independent House,"₹7,424","₹7,653","₹11,111",2,https://housing.com/in/buy/new-delhi/sector-31-rohini-gid/,yes,9574,7424,9800,5948,"[[""Apr'25-Jun'25"", 9574], [""July'25-Sept'25"", 9800], [""Oct'25-Dec'25"", 5948], [""Jan'26-Mar'26"", 7424]]"
locality,New Delhi,buy,Anand Vihar,Independent House,"₹25,262","₹4,545","₹48,611",2,https://housing.com/in/buy/new-delhi/anand-vihar-gid/,yes,40102,25262,34548,26035,"[[""Apr'25-Jun'25"", 40102], [""July'25-Sept'25"", 34548], [""Oct'25-Dec'25"", 26035], [""Jan'26-Mar'26"", 25262]]"
locality,New Delhi,buy,Baljit Nagar,Independent House,"₹7,565","₹5,000","₹8,750",2,https://housing.com/in/buy/new-delhi/baljit-nagar-gid/,yes,8546,7565,9006,8487,"[[""Apr'25-Jun'25"", 8546], [""July'25-Sept'25"", 9006], [""Oct'25-Dec'25"", 8487], [""Jan'26-Mar'26"", 7565]]"
locality,New Delhi,buy,Samay Pur,Independent House,"₹6,612","₹5,483","₹6,250",2,https://housing.com/in/buy/new-delhi/samay-pur-gid/,yes,,6612,,7608,"[[""Oct'25-Dec'25"", 7608], [""Jan'26-Mar'26"", 6612]]"
locality,New Delhi,buy,Sector 1 Dwarka,Independent House,"₹18,108","₹16,216","₹20,000",2,https://housing.com/in/buy/new-delhi/sector-1-dwarka-gid/,yes,,18108,25608,21858,"[[""July'25-Sept'25"", 25608], [""Oct'25-Dec'25"", 21858], [""Jan'26-Mar'26"", 18108]]"
locality,New Delhi,buy,Vasundhara Enclave,Independent House,"₹80,333","₹10,666",₹1 Lakh,2,https://housing.com/in/buy/new-delhi/vasundhara-enclave-gid/,no,,,,,null
locality,New Delhi,buy,Defence Colony,Independent House,"₹75,004","₹48,643","₹69,105",2,https://housing.com/in/buy/new-delhi/defence-colony-gid/,yes,66312,75004,85783,85842,"[[""Apr'25-Jun'25"", 66312], [""July'25-Sept'25"", 85783], [""Oct'25-Dec'25"", 85842], [""Jan'26-Mar'26"", 75004]]"
locality,New Delhi,buy,Sarvapriya Vihar,Independent House,"₹38,021","₹24,305","₹24,321",2,https://housing.com/in/buy/new-delhi/sarvapriya-vihar-gid/,yes,65605,38021,70147,58585,"[[""Apr'25-Jun'25"", 65605], [""July'25-Sept'25"", 70147], [""Oct'25-Dec'25"", 58585], [""Jan'26-Mar'26"", 38021]]"
locality,New Delhi,buy,Gulabi Bagh,Independent House,"₹2,687",₹930,"₹4,444",2,https://housing.com/in/buy/new-delhi/gulabi-bagh-gid/,no,,,,,null
locality,New Delhi,buy,Alipur Village,Independent House,"₹11,662","₹11,235","₹12,089",2,https://housing.com/in/buy/new-delhi/alipur-village-gid/,no,,,,,null
locality,New Delhi,buy,Tihar Village,Independent House,"₹14,344","₹4,444","₹4,444",2,https://housing.com/in/buy/new-delhi/tihar-village-gid/,no,,,,,null
locality,New Delhi,buy,Bharthal,Independent House,"₹10,060","₹8,000","₹12,121",2,https://housing.com/in/buy/new-delhi/bharthal-gid/,yes,13383,10060,15967,14413,"[[""Apr'25-Jun'25"", 13383], [""July'25-Sept'25"", 15967], [""Oct'25-Dec'25"", 14413], [""Jan'26-Mar'26"", 10060]]"
locality,New Delhi,buy,Sector 22 Rohini,Independent House,"₹10,768","₹8,444","₹11,609",2,https://housing.com/in/buy/new-delhi/sector-22-rohini-gid/,yes,17071,10768,15829,11363,"[[""Apr'25-Jun'25"", 17071], [""July'25-Sept'25"", 15829], [""Oct'25-Dec'25"", 11363], [""Jan'26-Mar'26"", 10768]]"
locality,New Delhi,buy,Safdarjung Enclave,Independent House,"₹44,339","₹25,777","₹25,925",2,https://housing.com/in/buy/new-delhi/safdarjung-enclave-gid/,yes,49835,44339,64438,62828,"[[""Apr'25-Jun'25"", 49835], [""July'25-Sept'25"", 64438], [""Oct'25-Dec'25"", 62828], [""Jan'26-Mar'26"", 44339]]"
locality,New Delhi,buy,Malka Ganj,Independent House,"₹8,994","₹6,038","₹6,666",2,https://housing.com/in/buy/new-delhi/malka-ganj-gid/,yes,,8994,,12518,"[[""Oct'25-Dec'25"", 12518], [""Jan'26-Mar'26"", 8994]]"
locality,New Delhi,buy,Ramesh Nagar,Independent House,"₹17,669","₹11,820","₹13,000",2,https://housing.com/in/buy/new-delhi/ramesh-nagar-gid/,yes,24065,17669,20408,20299,"[[""Apr'25-Jun'25"", 24065], [""July'25-Sept'25"", 20408], [""Oct'25-Dec'25"", 20299], [""Jan'26-Mar'26"", 17669]]"
locality,New Delhi,buy,Kamla Nagar,Independent House,"₹37,154","₹82,742","₹82,742",1,https://housing.com/in/buy/new-delhi/kamla-nagar-gid/,no,,,,,null
locality,New Delhi,buy,Munirka,Independent House,"₹11,000","₹11,000","₹11,000",1,https://housing.com/in/buy/new-delhi/munirka-gid/,no,,,,,null
locality,New Delhi,buy,Goyla Vihar,Apartment,"₹7,049","₹6,956","₹7,142",2,https://housing.com/in/buy/new-delhi/goyla-vihar-gid/,no,,,,,null
locality,New Delhi,buy,Kapashera,Apartment,"₹17,732","₹1,666","₹22,603",2,https://housing.com/in/buy/new-delhi/kapashera-gid/,yes,16037,17732,15884,19856,"[[""Apr'25-Jun'25"", 16037], [""July'25-Sept'25"", 15884], [""Oct'25-Dec'25"", 19856], [""Jan'26-Mar'26"", 17732]]"
locality,New Delhi,buy,Gharoli,Apartment,"₹8,281","₹5,765","₹11,333",2,https://housing.com/in/buy/new-delhi/gharoli-gid/,yes,10982,8281,10169,7925,"[[""Apr'25-Jun'25"", 10982], [""July'25-Sept'25"", 10169], [""Oct'25-Dec'25"", 7925], [""Jan'26-Mar'26"", 8281]]"
locality,New Delhi,buy,Jharoda Majra Burari,Apartment,"₹7,648","₹5,284","₹11,282",2,https://housing.com/in/buy/new-delhi/jharoda-majra-burari-gid/,yes,,7648,,6149,"[[""Oct'25-Dec'25"", 6149], [""Jan'26-Mar'26"", 7648]]"
locality,New Delhi,buy,Kalyan Vihar,Apartment,"₹11,383","₹9,600","₹13,500",2,https://housing.com/in/buy/new-delhi/kalyan-vihar-gid/,yes,7323,11383,7817,9951,"[[""Apr'25-Jun'25"", 7323], [""July'25-Sept'25"", 7817], [""Oct'25-Dec'25"", 9951], [""Jan'26-Mar'26"", 11383]]"
locality,New Delhi,buy,Mayur Vihar II,Apartment,"₹14,381","₹10,000","₹20,954",2,https://housing.com/in/buy/new-delhi/mayur-vihar-ii-gid/,yes,12230,14381,13336,13584,"[[""Apr'25-Jun'25"", 12230], [""July'25-Sept'25"", 13336], [""Oct'25-Dec'25"", 13584], [""Jan'26-Mar'26"", 14381]]"
locality,New Delhi,buy,Sector 7 Rohini,Apartment,"₹11,847","₹8,571","₹10,000",2,https://housing.com/in/buy/new-delhi/sector-7-rohini-gid/,yes,11388,11847,11498,13041,"[[""Apr'25-Jun'25"", 11388], [""July'25-Sept'25"", 11498], [""Oct'25-Dec'25"", 13041], [""Jan'26-Mar'26"", 11847]]"
locality,New Delhi,buy,Greater Kailash I,Apartment,"₹30,143","₹28,888","₹30,526",2,https://housing.com/in/buy/new-delhi/greater-kailash-i-gid/,yes,25338,30143,30447,30361,"[[""Apr'25-Jun'25"", 25338], [""July'25-Sept'25"", 30447], [""Oct'25-Dec'25"", 30361], [""Jan'26-Mar'26"", 30143]]"
locality,New Delhi,buy,Mahipalpur,Apartment,"₹5,396","₹2,617","₹5,000",2,https://housing.com/in/buy/new-delhi/mahipalpur-gid/,yes,5237,5396,5005,6112,"[[""Apr'25-Jun'25"", 5237], [""July'25-Sept'25"", 5005], [""Oct'25-Dec'25"", 6112], [""Jan'26-Mar'26"", 5396]]"
locality,New Delhi,buy,Sri Niwaspuri,Apartment,"₹10,407","₹7,368","₹11,764",2,https://housing.com/in/buy/new-delhi/sri-niwaspuri-gid/,yes,,10407,8476,10336,"[[""July'25-Sept'25"", 8476], [""Oct'25-Dec'25"", 10336], [""Jan'26-Mar'26"", 10407]]"
locality,New Delhi,buy,Yamuna Vihar,Apartment,"₹9,329","₹9,375","₹10,000",2,https://housing.com/in/buy/new-delhi/yamuna-vihar-gid/,yes,,9329,9022,8951,"[[""July'25-Sept'25"", 9022], [""Oct'25-Dec'25"", 8951], [""Jan'26-Mar'26"", 9329]]"
locality,New Delhi,buy,Ganesh Nagar,Apartment,"₹6,163","₹5,555","₹7,653",2,https://housing.com/in/buy/new-delhi/ganesh-nagar-gid/,yes,6207,6163,6570,6034,"[[""Apr'25-Jun'25"", 6207], [""July'25-Sept'25"", 6570], [""Oct'25-Dec'25"", 6034], [""Jan'26-Mar'26"", 6163]]"
locality,New Delhi,buy,Sector 21,Apartment,"₹14,337","₹7,619","₹16,250",2,https://housing.com/in/buy/new-delhi/sector-21-gid/,yes,17455,14337,16932,16804,"[[""Apr'25-Jun'25"", 17455], [""July'25-Sept'25"", 16932], [""Oct'25-Dec'25"", 16804], [""Jan'26-Mar'26"", 14337]]"
locality,New Delhi,buy,Tajpur Pahari Village,Apartment,"₹5,451","₹5,087","₹6,000",2,https://housing.com/in/buy/new-delhi/tajpur-pahari-village-gid/,yes,,5451,,5315,"[[""Oct'25-Dec'25"", 5315], [""Jan'26-Mar'26"", 5451]]"
locality,New Delhi,buy,Civil Lines,Apartment,"₹22,057","₹20,238","₹25,666",2,https://housing.com/in/buy/new-delhi/civil-lines-gid/,yes,20833,22057,19655,20715,"[[""Apr'25-Jun'25"", 20833], [""July'25-Sept'25"", 19655], [""Oct'25-Dec'25"", 20715], [""Jan'26-Mar'26"", 22057]]"
locality,New Delhi,buy,Kamla Nagar,Apartment,"₹13,833","₹11,000","₹16,666",2,https://housing.com/in/buy/new-delhi/kamla-nagar-gid/,yes,9037,13833,9455,12653,"[[""Apr'25-Jun'25"", 9037], [""July'25-Sept'25"", 9455], [""Oct'25-Dec'25"", 12653], [""Jan'26-Mar'26"", 13833]]"
locality,New Delhi,buy,Inder Puri,Apartment,"₹9,455","₹8,754","₹9,090",2,https://housing.com/in/buy/new-delhi/inder-puri-gid/,yes,9271,9455,9628,9988,"[[""Apr'25-Jun'25"", 9271], [""July'25-Sept'25"", 9628], [""Oct'25-Dec'25"", 9988], [""Jan'26-Mar'26"", 9455]]"
locality,New Delhi,buy,Preet Vihar,Apartment,"₹8,266","₹4,207","₹8,333",2,https://housing.com/in/buy/new-delhi/preet-vihar-gid/,yes,,8266,,11260,"[[""Oct'25-Dec'25"", 11260], [""Jan'26-Mar'26"", 8266]]"
locality,New Delhi,buy,Nasirpur,Apartment,"₹5,157","₹2,692","₹7,623",2,https://housing.com/in/buy/new-delhi/nasirpur-gid/,yes,6025,5157,4501,4688,"[[""Apr'25-Jun'25"", 6025], [""July'25-Sept'25"", 4501], [""Oct'25-Dec'25"", 4688], [""Jan'26-Mar'26"", 5157]]"
locality,New Delhi,buy,Masjid Moth Village,Apartment,"₹17,795","₹15,032","₹24,836",2,https://housing.com/in/buy/new-delhi/masjid-moth-village-gid/,yes,11179,17795,11851,13415,"[[""Apr'25-Jun'25"", 11179], [""July'25-Sept'25"", 11851], [""Oct'25-Dec'25"", 13415], [""Jan'26-Mar'26"", 17795]]"
locality,New Delhi,buy,Sundar Nagar,Independent House,₹1 Lakh,₹1 Lakh,₹1 Lakh,1,https://housing.com/in/buy/new-delhi/sundar-nagar-gid/,yes,,110697,,105996,"[[""Oct'25-Dec'25"", 105996], [""Jan'26-Mar'26"", 110697]]"
locality,New Delhi,buy,Vayusenabad,Independent House,"₹14,454","₹15,000","₹15,000",1,https://housing.com/in/buy/new-delhi/vayusenabad-gid/,no,,,,,null
locality,New Delhi,buy,Green Park,Independent House,"₹37,471","₹45,000","₹45,000",1,https://housing.com/in/buy/new-delhi/green-park-gid/,yes,71916,37471,53878,35757,"[[""Apr'25-Jun'25"", 71916], [""July'25-Sept'25"", 53878], [""Oct'25-Dec'25"", 35757], [""Jan'26-Mar'26"", 37471]]"
locality,New Delhi,buy,Molarband,Independent House,"₹21,735","₹12,000","₹12,000",1,https://housing.com/in/buy/new-delhi/molarband-gid/,yes,,21735,27519,25630,"[[""July'25-Sept'25"", 27519], [""Oct'25-Dec'25"", 25630], [""Jan'26-Mar'26"", 21735]]"
locality,New Delhi,buy,Dhansa,Independent House,"₹2,222","₹2,222","₹2,222",1,https://housing.com/in/buy/new-delhi/dhansa-gid/,yes,4687,2222,3750,2611,"[[""Apr'25-Jun'25"", 4687], [""July'25-Sept'25"", 3750], [""Oct'25-Dec'25"", 2611], [""Jan'26-Mar'26"", 2222]]"
locality,New Delhi,buy,Ranhola Extesion,Independent House,"₹6,947","₹6,865","₹6,865",1,https://housing.com/in/buy/new-delhi/ranhola-extesion-gid/,yes,7076,6947,7244,7146,"[[""Apr'25-Jun'25"", 7076], [""July'25-Sept'25"", 7244], [""Oct'25-Dec'25"", 7146], [""Jan'26-Mar'26"", 6947]]"
locality,New Delhi,buy,GTB Nagar,Independent House,"₹16,834","₹18,402","₹18,402",1,https://housing.com/in/buy/new-delhi/gtb-nagar-gid/,yes,23703,16834,22002,16387,"[[""Apr'25-Jun'25"", 23703], [""July'25-Sept'25"", 22002], [""Oct'25-Dec'25"", 16387], [""Jan'26-Mar'26"", 16834]]"
locality,New Delhi,buy,Sadar Bazaar,Independent House,"₹9,444","₹9,444","₹9,444",1,https://housing.com/in/buy/new-delhi/sadar-bazaar-gid/,no,,,,,null
locality,New Delhi,buy,Arjun Nagar,Independent House,"₹30,632","₹8,448","₹8,448",1,https://housing.com/in/buy/new-delhi/arjun-nagar-gid/,yes,,30632,29347,35615,"[[""July'25-Sept'25"", 29347], [""Oct'25-Dec'25"", 35615], [""Jan'26-Mar'26"", 30632]]"
locality,New Delhi,buy,Sheikh Sarai,Independent House,"₹39,724","₹5,555","₹5,555",1,https://housing.com/in/buy/new-delhi/sheikh-sarai-gid/,yes,,39724,47354,51604,"[[""July'25-Sept'25"", 47354], [""Oct'25-Dec'25"", 51604], [""Jan'26-Mar'26"", 39724]]"
locality,New Delhi,buy,Mubarakpur Dabas,Independent House,₹577,₹577,₹577,1,https://housing.com/in/buy/new-delhi/mubarakpur-dabas-gid/,no,,,,,null
locality,New Delhi,buy,Bakkar Wala Colony,Independent House,"₹3,333","₹3,333","₹3,333",1,https://housing.com/in/buy/new-delhi/bakkar-wala-colony-gid/,no,,,,,null
locality,New Delhi,buy,Ghitorni,Independent House,"₹4,491","₹4,491","₹4,491",1,https://housing.com/in/buy/new-delhi/ghitorni-gid/,no,,,,,null
locality,New Delhi,buy,Ghevra,Independent House,"₹5,055","₹5,055","₹5,055",1,https://housing.com/in/buy/new-delhi/ghevra-gid/,yes,8248,5055,7705,5927,"[[""Apr'25-Jun'25"", 8248], [""July'25-Sept'25"", 7705], [""Oct'25-Dec'25"", 5927], [""Jan'26-Mar'26"", 5055]]"
locality,New Delhi,buy,Chandan Hola,Independent House,"₹2,777","₹2,777","₹2,777",1,https://housing.com/in/buy/new-delhi/chandan-hola-gid/,no,,,,,null
locality,New Delhi,buy,Moti Bagh South,Independent House,"₹4,814","₹4,814","₹4,814",1,https://housing.com/in/buy/new-delhi/moti-bagh-south-gid/,no,,,,,null
locality,New Delhi,buy,Gole Market,Independent House,"₹67,340","₹67,340","₹67,340",1,https://housing.com/in/buy/new-delhi/gole-market-gid/,no,,,,,null
