record_type,city,product,locality_name,property_type,avg_price_per_sqft,min_price,max_price,total_listings,locality_url,has_trend_data,trend_Apr'25-Jun'25,trend_Jan'26-Mar'26,trend_July'25-Sept'25,trend_Oct'25-Dec'25,trend_raw
city_trend,New Delhi,rent,ALL,Apartment,"₹36,669","₹1,500",₹2 Lakh,15K,,,16365,17818,16474,17433,"[[""Apr'25-Jun'25"", 16365], [""July'25-Sept'25"", 16474], [""Oct'25-Dec'25"", 17433], [""Jan'26-Mar'26"", 17818]]"
city_trend,New Delhi,rent,ALL,Independent House,"₹36,669","₹1,500",₹2 Lakh,15K,,,26590,28743,27304,28064,"[[""Apr'25-Jun'25"", 26590], [""July'25-Sept'25"", 27304], [""Oct'25-Dec'25"", 28064], [""Jan'26-Mar'26"", 28743]]"
city_trend,New Delhi,rent,ALL,Villa,"₹36,669","₹1,500",₹2 Lakh,15K,,,54726,58000,57405,57332,"[[""Apr'25-Jun'25"", 54726], [""July'25-Sept'25"", 57405], [""Oct'25-Dec'25"", 57332], [""Jan'26-Mar'26"", 58000]]"
city_summary,New Delhi,rent,ALL,"OVERALL avg=₹36,669","₹36,669","₹1,500",₹2 Lakh,15K,,,,,,,
locality,New Delhi,rent,Saket,1 BHK,"₹17,004","₹9,000","₹27,888",684,https://housing.com/rent/flats-for-rent-in-saket-new-delhi-P2id2hcj925tor3ph,yes,17320,17001,16870,17112,"[[""Apr'25-Jun'25"", 17320], [""July'25-Sept'25"", 16870], [""Oct'25-Dec'25"", 17112], [""Jan'26-Mar'26"", 17001]]"
locality,New Delhi,rent,Chhattarpur,1 BHK,"₹15,326","₹5,500","₹25,000",344,https://housing.com/rent/flats-for-rent-in-chattarpur-new-delhi-P8kfdyr2a37fxl6k,yes,15698,15331,15221,15811,"[[""Apr'25-Jun'25"", 15698], [""July'25-Sept'25"", 15221], [""Oct'25-Dec'25"", 15811], [""Jan'26-Mar'26"", 15331]]"
locality,New Delhi,rent,Lajpat Nagar,1 BHK,"₹25,201","₹16,000","₹42,000",268,https://housing.com/rent/flats-for-rent-in-lajpat-nagar-new-delhi-P14etdmkhpoijugsf,yes,23997,25201,25178,25540,"[[""Apr'25-Jun'25"", 23997], [""July'25-Sept'25"", 25178], [""Oct'25-Dec'25"", 25540], [""Jan'26-Mar'26"", 25201]]"
locality,New Delhi,rent,Patel Nagar,1 BHK,"₹19,341","₹10,000","₹28,000",190,https://housing.com/rent/flats-for-rent-in-patel-nagar-new-delhi-P11kwlv4nw6wthgxk,yes,18323,19341,19000,18793,"[[""Apr'25-Jun'25"", 18323], [""July'25-Sept'25"", 19000], [""Oct'25-Dec'25"", 18793], [""Jan'26-Mar'26"", 19341]]"
locality,New Delhi,rent,Dwarka Mor,1 BHK,"₹13,265","₹5,000","₹20,000",120,https://housing.com/rent/flats-for-rent-in-dwarka-mor-new-delhi-Pfkgym5kvlhge7gn,yes,11329,13154,12415,12722,"[[""Apr'25-Jun'25"", 11329], [""July'25-Sept'25"", 12415], [""Oct'25-Dec'25"", 12722], [""Jan'26-Mar'26"", 13154]]"
locality,New Delhi,rent,Uttam Nagar,1 BHK,"₹11,375","₹4,000","₹20,000",116,https://housing.com/rent/flats-for-rent-in-uttam-nagar-new-delhi-P43q6pfvqpemm4jmq,yes,10009,11375,10962,11188,"[[""Apr'25-Jun'25"", 10009], [""July'25-Sept'25"", 10962], [""Oct'25-Dec'25"", 11188], [""Jan'26-Mar'26"", 11375]]"
locality,New Delhi,rent,Neb Sarai,1 BHK,"₹17,380","₹9,000","₹25,000",100,https://housing.com/rent/flats-for-rent-in-neb-sarai-new-delhi-P53hii94rqulilmgl,yes,15953,17380,17013,17684,"[[""Apr'25-Jun'25"", 15953], [""July'25-Sept'25"", 17013], [""Oct'25-Dec'25"", 17684], [""Jan'26-Mar'26"", 17380]]"
locality,New Delhi,rent,Sector 14 Dwarka,1 BHK,"₹23,028","₹15,000","₹34,000",95,https://housing.com/rent/flats-for-rent-in-sector-14-dwarka-new-delhi-P4rsr8qjg0k03hyyp,yes,19994,23028,22295,22771,"[[""Apr'25-Jun'25"", 19994], [""July'25-Sept'25"", 22295], [""Oct'25-Dec'25"", 22771], [""Jan'26-Mar'26"", 23028]]"
locality,New Delhi,rent,Sector 23B Dwarka,1 BHK,"₹19,216","₹9,000","₹30,000",94,https://housing.com/rent/flats-for-rent-in-sector-23b-dwarka-new-delhi-P3q2wn1q3mkz2ukhv,yes,16223,19216,17261,18756,"[[""Apr'25-Jun'25"", 16223], [""July'25-Sept'25"", 17261], [""Oct'25-Dec'25"", 18756], [""Jan'26-Mar'26"", 19216]]"
locality,New Delhi,rent,Paschim Vihar,1 BHK,"₹15,820","₹4,000","₹24,132",94,https://housing.com/rent/flats-for-rent-in-paschim-vihar-new-delhi-P56osr047do8k06lg,yes,14154,15717,14505,15254,"[[""Apr'25-Jun'25"", 14154], [""July'25-Sept'25"", 14505], [""Oct'25-Dec'25"", 15254], [""Jan'26-Mar'26"", 15717]]"
locality,New Delhi,rent,Dhul Siras,1 BHK,"₹19,152","₹9,000","₹30,000",94,https://housing.com/rent/flats-for-rent-in-dhul-siras-new-delhi-P3vt06vk9w1x353m0,yes,18250,19152,18250,19133,"[[""Apr'25-Jun'25"", 18250], [""July'25-Sept'25"", 18250], [""Oct'25-Dec'25"", 19133], [""Jan'26-Mar'26"", 19152]]"
locality,New Delhi,rent,Malviya Nagar,1 BHK,"₹27,942","₹18,000","₹50,000",81,https://housing.com/rent/flats-for-rent-in-malviya-nagar-new-delhi-P5cbxex022aaypko8,yes,27228,27674,28385,27394,"[[""Apr'25-Jun'25"", 27228], [""July'25-Sept'25"", 28385], [""Oct'25-Dec'25"", 27394], [""Jan'26-Mar'26"", 27674]]"
locality,New Delhi,rent,Rajpur,1 BHK,"₹14,953","₹8,500","₹22,000",75,https://housing.com/rent/flats-for-rent-in-rajpur-new-delhi-P385lu94pe14seqrf,yes,14188,14953,13808,14148,"[[""Apr'25-Jun'25"", 14188], [""July'25-Sept'25"", 13808], [""Oct'25-Dec'25"", 14148], [""Jan'26-Mar'26"", 14953]]"
locality,New Delhi,rent,Sector 19 Dwarka,1 BHK,"₹21,842","₹13,000","₹31,000",73,https://housing.com/rent/flats-for-rent-in-sector-19-dwarka-new-delhi-P4x6rum8xqktap38j,yes,17966,21842,19132,22383,"[[""Apr'25-Jun'25"", 17966], [""July'25-Sept'25"", 19132], [""Oct'25-Dec'25"", 22383], [""Jan'26-Mar'26"", 21842]]"
locality,New Delhi,rent,New Ashok Nagar,1 BHK,"₹13,630","₹3,000","₹18,500",65,https://housing.com/rent/flats-for-rent-in-new-ashok-nagar-new-delhi-P6zb7di1z00fn4rnv,yes,13881,13630,13700,13686,"[[""Apr'25-Jun'25"", 13881], [""July'25-Sept'25"", 13700], [""Oct'25-Dec'25"", 13686], [""Jan'26-Mar'26"", 13630]]"
locality,New Delhi,rent,Vasant Kunj,1 BHK,"₹30,631","₹16,000","₹43,000",57,https://housing.com/rent/flats-for-rent-in-vasant-kunj-new-delhi-P6kuhkoxffi3m8szn,yes,28835,31999,30459,32400,"[[""Apr'25-Jun'25"", 28835], [""July'25-Sept'25"", 30459], [""Oct'25-Dec'25"", 32400], [""Jan'26-Mar'26"", 31999]]"
locality,New Delhi,rent,Preet Vihar,1 BHK,"₹14,251","₹7,500","₹21,000",56,https://housing.com/rent/flats-for-rent-in-preet-vihar-new-delhi-P3r5r42ddjcpjhvbg,yes,11779,14251,14357,13939,"[[""Apr'25-Jun'25"", 11779], [""July'25-Sept'25"", 14357], [""Oct'25-Dec'25"", 13939], [""Jan'26-Mar'26"", 14251]]"
locality,New Delhi,rent,Ramesh Nagar,1 BHK,"₹21,622","₹15,000","₹26,000",49,https://housing.com/rent/flats-for-rent-in-ramesh-nagar-new-delhi-P1e1awqpkg3tg4ywa,yes,19250,21622,21873,21648,"[[""Apr'25-Jun'25"", 19250], [""July'25-Sept'25"", 21873], [""Oct'25-Dec'25"", 21648], [""Jan'26-Mar'26"", 21622]]"
locality,New Delhi,rent,Shalimar Bagh,1 BHK,"₹17,120","₹4,000","₹24,000",48,https://housing.com/rent/flats-for-rent-in-shalimar-bagh-new-delhi-P1qc4ruccq9ck01zi,yes,15599,17120,15767,16610,"[[""Apr'25-Jun'25"", 15599], [""July'25-Sept'25"", 15767], [""Oct'25-Dec'25"", 16610], [""Jan'26-Mar'26"", 17120]]"
locality,New Delhi,rent,Said-Ul-Ajaib,1 BHK,"₹19,020","₹11,000","₹25,000",48,https://housing.com/rent/flats-for-rent-in-said-ul-ajaib-new-delhi-P4n0guwftrn1qq8st,yes,17698,19020,17007,18208,"[[""Apr'25-Jun'25"", 17698], [""July'25-Sept'25"", 17007], [""Oct'25-Dec'25"", 18208], [""Jan'26-Mar'26"", 19020]]"
locality,New Delhi,rent,Saket,2 BHK,"₹27,782","₹14,000","₹62,000",532,https://housing.com/rent/flats-for-rent-in-saket-new-delhi-P2id2hcj925tor3ph,yes,27239,27782,28638,28553,"[[""Apr'25-Jun'25"", 27239], [""July'25-Sept'25"", 28638], [""Oct'25-Dec'25"", 28553], [""Jan'26-Mar'26"", 27782]]"
locality,New Delhi,rent,Chhattarpur,2 BHK,"₹23,043","₹11,000","₹40,000",425,https://housing.com/rent/flats-for-rent-in-chattarpur-new-delhi-P8kfdyr2a37fxl6k,yes,23072,23043,22869,22367,"[[""Apr'25-Jun'25"", 23072], [""July'25-Sept'25"", 22869], [""Oct'25-Dec'25"", 22367], [""Jan'26-Mar'26"", 23043]]"
locality,New Delhi,rent,Dwarka Mor,2 BHK,"₹17,207","₹5,000","₹30,000",352,https://housing.com/rent/flats-for-rent-in-dwarka-mor-new-delhi-Pfkgym5kvlhge7gn,yes,15806,17207,17109,16798,"[[""Apr'25-Jun'25"", 15806], [""July'25-Sept'25"", 17109], [""Oct'25-Dec'25"", 16798], [""Jan'26-Mar'26"", 17207]]"
locality,New Delhi,rent,Lajpat Nagar,2 BHK,"₹48,515","₹25,000","₹80,000",259,https://housing.com/rent/flats-for-rent-in-lajpat-nagar-new-delhi-P14etdmkhpoijugsf,yes,45195,48515,46592,47303,"[[""Apr'25-Jun'25"", 45195], [""July'25-Sept'25"", 46592], [""Oct'25-Dec'25"", 47303], [""Jan'26-Mar'26"", 48515]]"
locality,New Delhi,rent,Uttam Nagar,2 BHK,"₹15,571","₹5,000","₹26,000",253,https://housing.com/rent/flats-for-rent-in-uttam-nagar-new-delhi-P43q6pfvqpemm4jmq,yes,14044,15549,15585,14949,"[[""Apr'25-Jun'25"", 14044], [""July'25-Sept'25"", 15585], [""Oct'25-Dec'25"", 14949], [""Jan'26-Mar'26"", 15549]]"
locality,New Delhi,rent,Malviya Nagar,2 BHK,"₹43,835","₹23,222","₹70,000",249,https://housing.com/rent/flats-for-rent-in-malviya-nagar-new-delhi-P5cbxex022aaypko8,yes,42318,43860,42338,42138,"[[""Apr'25-Jun'25"", 42318], [""July'25-Sept'25"", 42338], [""Oct'25-Dec'25"", 42138], [""Jan'26-Mar'26"", 43860]]"
locality,New Delhi,rent,Paschim Vihar,2 BHK,"₹25,670","₹10,000","₹40,500",236,https://housing.com/rent/flats-for-rent-in-paschim-vihar-new-delhi-P56osr047do8k06lg,yes,25407,25642,27526,27110,"[[""Apr'25-Jun'25"", 25407], [""July'25-Sept'25"", 27526], [""Oct'25-Dec'25"", 27110], [""Jan'26-Mar'26"", 25642]]"
locality,New Delhi,rent,Sector 19 Dwarka,2 BHK,"₹28,308","₹15,000","₹46,000",155,https://housing.com/rent/flats-for-rent-in-sector-19-dwarka-new-delhi-P4x6rum8xqktap38j,yes,27651,28308,27809,27295,"[[""Apr'25-Jun'25"", 27651], [""July'25-Sept'25"", 27809], [""Oct'25-Dec'25"", 27295], [""Jan'26-Mar'26"", 28308]]"
locality,New Delhi,rent,Patel Nagar,2 BHK,"₹32,412","₹8,000","₹50,000",153,https://housing.com/rent/flats-for-rent-in-patel-nagar-new-delhi-P11kwlv4nw6wthgxk,yes,31914,32412,33518,34202,"[[""Apr'25-Jun'25"", 31914], [""July'25-Sept'25"", 33518], [""Oct'25-Dec'25"", 34202], [""Jan'26-Mar'26"", 32412]]"
locality,New Delhi,rent,Vasant Kunj,2 BHK,"₹45,094","₹11,000","₹75,000",143,https://housing.com/rent/flats-for-rent-in-vasant-kunj-new-delhi-P6kuhkoxffi3m8szn,yes,47650,45094,51711,47782,"[[""Apr'25-Jun'25"", 47650], [""July'25-Sept'25"", 51711], [""Oct'25-Dec'25"", 47782], [""Jan'26-Mar'26"", 45094]]"
locality,New Delhi,rent,Ramesh Nagar,2 BHK,"₹33,949","₹21,000","₹50,000",115,https://housing.com/rent/flats-for-rent-in-ramesh-nagar-new-delhi-P1e1awqpkg3tg4ywa,yes,30557,33949,31378,31035,"[[""Apr'25-Jun'25"", 30557], [""July'25-Sept'25"", 31378], [""Oct'25-Dec'25"", 31035], [""Jan'26-Mar'26"", 33949]]"
locality,New Delhi,rent,Mayur Vihar Phase 1,2 BHK,"₹23,875","₹15,000","₹56,000",99,https://housing.com/rent/flats-for-rent-in-mayur-vihar-phase-1-new-delhi-P44okf7zmk2iaq6dl,yes,22258,23875,22534,22416,"[[""Apr'25-Jun'25"", 22258], [""July'25-Sept'25"", 22534], [""Oct'25-Dec'25"", 22416], [""Jan'26-Mar'26"", 23875]]"
locality,New Delhi,rent,Govindpuri,2 BHK,"₹17,085","₹11,000","₹25,500",93,https://housing.com/rent/flats-for-rent-in-govindpuri-new-delhi-P3aamcvqz94r1p39v,yes,15826,17085,17197,17354,"[[""Apr'25-Jun'25"", 15826], [""July'25-Sept'25"", 17197], [""Oct'25-Dec'25"", 17354], [""Jan'26-Mar'26"", 17085]]"
locality,New Delhi,rent,Subhash Nagar,2 BHK,"₹32,228","₹12,000","₹45,000",90,https://housing.com/rent/flats-for-rent-in-subhash-nagar-new-delhi-P2yjsw2v71txvy3g6,yes,30382,32228,30336,31553,"[[""Apr'25-Jun'25"", 30382], [""July'25-Sept'25"", 30336], [""Oct'25-Dec'25"", 31553], [""Jan'26-Mar'26"", 32228]]"
locality,New Delhi,rent,Shastri Nagar,2 BHK,"₹18,539","₹3,500","₹30,000",86,https://housing.com/rent/flats-for-rent-in-shastri-nagar-new-delhi-P5dnan9od7pubol6i,yes,17825,18539,17863,18053,"[[""Apr'25-Jun'25"", 17825], [""July'25-Sept'25"", 17863], [""Oct'25-Dec'25"", 18053], [""Jan'26-Mar'26"", 18539]]"
locality,New Delhi,rent,Pitampura,2 BHK,"₹24,565","₹10,000","₹50,000",83,https://housing.com/rent/flats-for-rent-in-pitampura-new-delhi-P2o4ysj8bskk7khgo,yes,24435,24392,25410,25970,"[[""Apr'25-Jun'25"", 24435], [""July'25-Sept'25"", 25410], [""Oct'25-Dec'25"", 25970], [""Jan'26-Mar'26"", 24392]]"
locality,New Delhi,rent,Freedom Fighters Enclave,2 BHK,"₹28,476","₹18,000","₹42,000",83,https://housing.com/rent/flats-for-rent-in-freedom-fighters-enclave-new-delhi-Pwf8tbnir121dddm,yes,28283,28476,28796,29291,"[[""Apr'25-Jun'25"", 28283], [""July'25-Sept'25"", 28796], [""Oct'25-Dec'25"", 29291], [""Jan'26-Mar'26"", 28476]]"
locality,New Delhi,rent,Preet Vihar,2 BHK,"₹22,033","₹13,000","₹40,000",78,https://housing.com/rent/flats-for-rent-in-preet-vihar-new-delhi-P3r5r42ddjcpjhvbg,yes,22989,22033,23626,21673,"[[""Apr'25-Jun'25"", 22989], [""July'25-Sept'25"", 23626], [""Oct'25-Dec'25"", 21673], [""Jan'26-Mar'26"", 22033]]"
locality,New Delhi,rent,Laxmi Nagar,2 BHK,"₹18,993","₹9,000","₹30,256",76,https://housing.com/rent/flats-for-rent-in-laxmi-nagar-new-delhi-P30eo5wlbqjv82le5,yes,17836,18993,17835,17036,"[[""Apr'25-Jun'25"", 17836], [""July'25-Sept'25"", 17835], [""Oct'25-Dec'25"", 17036], [""Jan'26-Mar'26"", 18993]]"
locality,New Delhi,rent,Neb Sarai,2 BHK,"₹24,227","₹12,000","₹36,000",74,https://housing.com/rent/flats-for-rent-in-neb-sarai-new-delhi-P53hii94rqulilmgl,yes,23734,24227,25331,23718,"[[""Apr'25-Jun'25"", 23734], [""July'25-Sept'25"", 25331], [""Oct'25-Dec'25"", 23718], [""Jan'26-Mar'26"", 24227]]"
locality,New Delhi,rent,Saket,3 BHK,"₹49,514","₹24,000",₹1 Lakh,370,https://housing.com/rent/flats-for-rent-in-saket-new-delhi-P2id2hcj925tor3ph,yes,57870,49853,54377,52241,"[[""Apr'25-Jun'25"", 57870], [""July'25-Sept'25"", 54377], [""Oct'25-Dec'25"", 52241], [""Jan'26-Mar'26"", 49853]]"
locality,New Delhi,rent,Paschim Vihar,3 BHK,"₹49,290","₹19,000","₹83,000",307,https://housing.com/rent/flats-for-rent-in-paschim-vihar-new-delhi-P56osr047do8k06lg,yes,44722,49290,46410,48294,"[[""Apr'25-Jun'25"", 44722], [""July'25-Sept'25"", 46410], [""Oct'25-Dec'25"", 48294], [""Jan'26-Mar'26"", 49290]]"
locality,New Delhi,rent,Chhattarpur,3 BHK,"₹33,423","₹17,000","₹65,000",296,https://housing.com/rent/flats-for-rent-in-chattarpur-new-delhi-P8kfdyr2a37fxl6k,yes,32467,33423,33527,33043,"[[""Apr'25-Jun'25"", 32467], [""July'25-Sept'25"", 33527], [""Oct'25-Dec'25"", 33043], [""Jan'26-Mar'26"", 33423]]"
locality,New Delhi,rent,Vasant Kunj,3 BHK,"₹70,237","₹25,000",₹1 Lakh,253,https://housing.com/rent/flats-for-rent-in-vasant-kunj-new-delhi-P6kuhkoxffi3m8szn,yes,69574,70461,70239,70999,"[[""Apr'25-Jun'25"", 69574], [""July'25-Sept'25"", 70239], [""Oct'25-Dec'25"", 70999], [""Jan'26-Mar'26"", 70461]]"
locality,New Delhi,rent,Sector 19 Dwarka,3 BHK,"₹55,015","₹20,000","₹80,000",225,https://housing.com/rent/flats-for-rent-in-sector-19-dwarka-new-delhi-P4x6rum8xqktap38j,yes,52109,55015,51182,52792,"[[""Apr'25-Jun'25"", 52109], [""July'25-Sept'25"", 51182], [""Oct'25-Dec'25"", 52792], [""Jan'26-Mar'26"", 55015]]"
locality,New Delhi,rent,Dwarka Mor,3 BHK,"₹23,617","₹10,000","₹38,000",210,https://housing.com/rent/flats-for-rent-in-dwarka-mor-new-delhi-Pfkgym5kvlhge7gn,yes,22188,23617,23890,24183,"[[""Apr'25-Jun'25"", 22188], [""July'25-Sept'25"", 23890], [""Oct'25-Dec'25"", 24183], [""Jan'26-Mar'26"", 23617]]"
locality,New Delhi,rent,Malviya Nagar,3 BHK,"₹74,933","₹20,000",₹1 Lakh,168,https://housing.com/rent/flats-for-rent-in-malviya-nagar-new-delhi-P5cbxex022aaypko8,yes,69600,74934,76311,70207,"[[""Apr'25-Jun'25"", 69600], [""July'25-Sept'25"", 76311], [""Oct'25-Dec'25"", 70207], [""Jan'26-Mar'26"", 74934]]"
locality,New Delhi,rent,Pitampura,3 BHK,"₹48,233","₹18,000","₹85,000",163,https://housing.com/rent/flats-for-rent-in-pitampura-new-delhi-P2o4ysj8bskk7khgo,yes,45823,48233,47471,46485,"[[""Apr'25-Jun'25"", 45823], [""July'25-Sept'25"", 47471], [""Oct'25-Dec'25"", 46485], [""Jan'26-Mar'26"", 48233]]"
locality,New Delhi,rent,Sector 22 Dwarka,3 BHK,"₹48,068","₹30,000","₹70,000",161,https://housing.com/rent/flats-for-rent-in-sector-22-dwarka-new-delhi-P6k5ti5coglcwppyb,yes,46589,48068,46552,48246,"[[""Apr'25-Jun'25"", 46589], [""July'25-Sept'25"", 46552], [""Oct'25-Dec'25"", 48246], [""Jan'26-Mar'26"", 48068]]"
locality,New Delhi,rent,Sector 6 Dwarka,3 BHK,"₹46,308","₹35,000","₹60,000",133,https://housing.com/rent/flats-for-rent-in-sector-6-dwarka-new-delhi-P67gggeh52o1oa7lm,yes,44261,46308,45588,46559,"[[""Apr'25-Jun'25"", 44261], [""July'25-Sept'25"", 45588], [""Oct'25-Dec'25"", 46559], [""Jan'26-Mar'26"", 46308]]"
locality,New Delhi,rent,Greater Kailash I,3 BHK,₹1 Lakh,"₹12,000",₹2 Lakh,128,https://housing.com/rent/flats-for-rent-in-greater-kailash-i-new-delhi-P38fgvvor9ioglwx,yes,116213,141332,132666,138281,"[[""Apr'25-Jun'25"", 116213], [""July'25-Sept'25"", 132666], [""Oct'25-Dec'25"", 138281], [""Jan'26-Mar'26"", 141332]]"
locality,New Delhi,rent,Safdarjung Enclave,3 BHK,₹1 Lakh,"₹35,000",₹2 Lakh,128,https://housing.com/rent/flats-for-rent-in-safdarjung-enclave-new-delhi-P1gb55eodshuofqm0,yes,115162,132765,133732,127827,"[[""Apr'25-Jun'25"", 115162], [""July'25-Sept'25"", 133732], [""Oct'25-Dec'25"", 127827], [""Jan'26-Mar'26"", 132765]]"
locality,New Delhi,rent,Sector 10 Dwarka,3 BHK,"₹45,878","₹35,000","₹70,000",103,https://housing.com/rent/flats-for-rent-in-sector-10-dwarka-new-delhi-P5ig9zxy4rugm21ma,yes,48180,45878,45272,45720,"[[""Apr'25-Jun'25"", 48180], [""July'25-Sept'25"", 45272], [""Oct'25-Dec'25"", 45720], [""Jan'26-Mar'26"", 45878]]"
locality,New Delhi,rent,Defence Colony,3 BHK,₹2 Lakh,"₹80,000",₹4 Lakh,95,https://housing.com/rent/flats-for-rent-in-defence-colony-new-delhi-Pvcqafhlvdc3c5hx,yes,226534,227157,244062,210796,"[[""Apr'25-Jun'25"", 226534], [""July'25-Sept'25"", 244062], [""Oct'25-Dec'25"", 210796], [""Jan'26-Mar'26"", 227157]]"
locality,New Delhi,rent,Shivalik,3 BHK,"₹88,423","₹32,000",₹1 Lakh,92,https://housing.com/rent/flats-for-rent-in-shivalik-new-delhi-P3ust8gdzv67j5y8u,yes,83012,88423,91710,90298,"[[""Apr'25-Jun'25"", 83012], [""July'25-Sept'25"", 91710], [""Oct'25-Dec'25"", 90298], [""Jan'26-Mar'26"", 88423]]"
locality,New Delhi,rent,Sector 12 Dwarka,3 BHK,"₹46,195","₹30,000","₹65,000",92,https://housing.com/rent/flats-for-rent-in-sector-12-dwarka-new-delhi-P2so2l1mmr2s7zfkt,yes,45190,46195,45637,45130,"[[""Apr'25-Jun'25"", 45190], [""July'25-Sept'25"", 45637], [""Oct'25-Dec'25"", 45130], [""Jan'26-Mar'26"", 46195]]"
locality,New Delhi,rent,Freedom Fighters Enclave,3 BHK,"₹39,700","₹25,000","₹65,000",90,https://housing.com/rent/flats-for-rent-in-freedom-fighters-enclave-new-delhi-Pwf8tbnir121dddm,yes,41199,39700,42018,39852,"[[""Apr'25-Jun'25"", 41199], [""July'25-Sept'25"", 42018], [""Oct'25-Dec'25"", 39852], [""Jan'26-Mar'26"", 39700]]"
locality,New Delhi,rent,Sector 18 Dwarka,3 BHK,"₹44,119","₹30,000","₹63,000",84,https://housing.com/rent/flats-for-rent-in-sector-18-dwarka-new-delhi-P2wtad4rkvj04qomx,yes,43116,44119,43860,43706,"[[""Apr'25-Jun'25"", 43116], [""July'25-Sept'25"", 43860], [""Oct'25-Dec'25"", 43706], [""Jan'26-Mar'26"", 44119]]"
locality,New Delhi,rent,Sarita Vihar,3 BHK,"₹52,401","₹39,950","₹70,000",81,https://housing.com/rent/flats-for-rent-in-sarita-vihar-new-delhi-Pt3tvahmko3r5j3v,yes,48130,52127,52019,51607,"[[""Apr'25-Jun'25"", 48130], [""July'25-Sept'25"", 52019], [""Oct'25-Dec'25"", 51607], [""Jan'26-Mar'26"", 52127]]"
locality,New Delhi,rent,Ashok Vihar,3 BHK,"₹62,888","₹30,000",₹1 Lakh,77,https://housing.com/rent/flats-for-rent-in-ashok-vihar-new-delhi-P5vrwxy2vsfprpvuo,yes,62966,62888,58508,57687,"[[""Apr'25-Jun'25"", 62966], [""July'25-Sept'25"", 58508], [""Oct'25-Dec'25"", 57687], [""Jan'26-Mar'26"", 62888]]"
locality,New Delhi,rent,Pitampura,1 BHK,"₹19,380","₹3,000","₹30,000",47,https://housing.com/rent/flats-for-rent-in-pitampura-new-delhi-P2o4ysj8bskk7khgo,yes,16428,19380,17416,17430,"[[""Apr'25-Jun'25"", 16428], [""July'25-Sept'25"", 17416], [""Oct'25-Dec'25"", 17430], [""Jan'26-Mar'26"", 19380]]"
locality,New Delhi,rent,Mayur Vihar Phase 1,1 BHK,"₹15,059","₹5,000","₹23,000",46,https://housing.com/rent/flats-for-rent-in-mayur-vihar-phase-1-new-delhi-P44okf7zmk2iaq6dl,yes,14878,15059,15056,15757,"[[""Apr'25-Jun'25"", 14878], [""July'25-Sept'25"", 15056], [""Oct'25-Dec'25"", 15757], [""Jan'26-Mar'26"", 15059]]"
locality,New Delhi,rent,Freedom Fighters Enclave,1 BHK,"₹18,398","₹12,000","₹26,000",46,https://housing.com/rent/flats-for-rent-in-freedom-fighters-enclave-new-delhi-Pwf8tbnir121dddm,yes,17616,18398,19930,19011,"[[""Apr'25-Jun'25"", 17616], [""July'25-Sept'25"", 19930], [""Oct'25-Dec'25"", 19011], [""Jan'26-Mar'26"", 18398]]"
locality,New Delhi,rent,Maidan Garhi,1 BHK,"₹14,636","₹9,000","₹22,500",46,https://housing.com/rent/flats-for-rent-in-maidan-garhi-new-delhi-P34q12m208eduroul,yes,13715,14636,13902,15230,"[[""Apr'25-Jun'25"", 13715], [""July'25-Sept'25"", 13902], [""Oct'25-Dec'25"", 15230], [""Jan'26-Mar'26"", 14636]]"
locality,New Delhi,rent,Sultanpur,1 BHK,"₹15,231","₹11,500","₹22,000",41,https://housing.com/rent/flats-for-rent-in-sultanpur-new-delhi-P68j77rgk550czny,yes,13206,15231,15912,15519,"[[""Apr'25-Jun'25"", 13206], [""July'25-Sept'25"", 15912], [""Oct'25-Dec'25"", 15519], [""Jan'26-Mar'26"", 15231]]"
locality,New Delhi,rent,Bharat Vihar,1 BHK,"₹22,557","₹16,000","₹34,000",35,https://housing.com/rent/flats-for-rent-in-bharat-vihar-new-delhi-P4vcnt89d4khickc5,yes,19734,22557,18091,22019,"[[""Apr'25-Jun'25"", 19734], [""July'25-Sept'25"", 18091], [""Oct'25-Dec'25"", 22019], [""Jan'26-Mar'26"", 22557]]"
locality,New Delhi,rent,Subhash Nagar,1 BHK,"₹18,787","₹13,000","₹25,000",33,https://housing.com/rent/flats-for-rent-in-subhash-nagar-new-delhi-P2yjsw2v71txvy3g6,yes,18980,18787,18143,18794,"[[""Apr'25-Jun'25"", 18980], [""July'25-Sept'25"", 18143], [""Oct'25-Dec'25"", 18794], [""Jan'26-Mar'26"", 18787]]"
locality,New Delhi,rent,Kalkaji,1 BHK,"₹21,723","₹8,000","₹35,000",29,https://housing.com/rent/flats-for-rent-in-kalkaji-new-delhi-Py4omho0sg4hr18x,yes,25806,21723,24841,23484,"[[""Apr'25-Jun'25"", 25806], [""July'25-Sept'25"", 24841], [""Oct'25-Dec'25"", 23484], [""Jan'26-Mar'26"", 21723]]"
locality,New Delhi,rent,Laxmi Nagar,1 BHK,"₹12,504","₹8,000","₹20,000",28,https://housing.com/rent/flats-for-rent-in-laxmi-nagar-new-delhi-P30eo5wlbqjv82le5,yes,12409,12504,12292,12599,"[[""Apr'25-Jun'25"", 12409], [""July'25-Sept'25"", 12292], [""Oct'25-Dec'25"", 12599], [""Jan'26-Mar'26"", 12504]]"
